id	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
3998	6e2d9ac32a21bee06ebc8dab24424370	AB034906.1.1763	90.642	374	21	12	1	368	395	30	3.66e-136	484
3999	34f8a107b67b6efd8cce9e279f5703bc	MZ476003.1	92.562	363	25	2	1	363	382	22	9.88e-147	520
4000	f2d8345be393297efd532d746e7aa023	MK076315.1.1787	100	383	0	0	1	383	383	1	0	708
4001	519128dab7efca027705fb414314d88f	HQ219468.1.2518	92.857	364	23	3	2	363	375	13	2.12e-148	525
4002	30006d0d3c12c4907d69827553605739	FJ424512.1.1801	98.901	364	4	0	2	365	421	58	0	651
4003	3f838156a5cabb7285c6abc92d8b3eb6	DQ103795.1.1696	98.904	365	4	0	1	365	417	53	0	652
4004	2717fd26e37622037410c20958b63222	AB217869.1.1806	96.685	362	12	0	1	362	411	50	9.5e-172	603
4005	6f0c402e357eaa91500795714ef6b55d	FN690494.1.1683	98.611	360	5	0	1	360	360	1	0	638
4006	a2acf885b039399e3151ecb782845a66	SIMON.SLH10	96.951	328	10	0	1	328	375	48	3.28e-156	551
4007	f8d709c47ad5a4c7cca9f827d8a4e980	EF432819.1.3579	96.961	362	11	0	1	362	373	12	2.04e-173	608
4008	88ca67792d8e658e88f534555a187d2c	GQ324976.1.1702	98.571	350	5	0	1	350	380	31	9.1e-177	619
4009	f9ed34f3dadb4a0476d3d350c4505ad1	KC161253.1.1728	99.727	366	1	0	1	366	366	1	0	671
4010	de90052c732d401f37bed337d39fe822	KJ757912.1.1798	98.901	364	4	0	1	364	414	51	0	651
4011	76ab9d7326225b07e55b310e7624861b	JN606065.1.1798	98.603	358	5	0	1	358	409	52	0	634
4012	d3062168701ffe82b3b91e8e4770b8d7	EU647174.1.1581	92.992	371	21	3	1	371	413	48	2.79e-152	538
4013	5dc25acbdb9a074e5233b240046835d7	EF024492.1.1763	94.134	358	19	2	1	358	403	48	5.77e-154	544
4014	046c103439de928707dece7166103a21	LT621905.1.1670	100	310	0	0	1	310	359	50	6.3e-163	573
4015	6a38e6c1cdb4572aa07e68a00eba47c7	EF527166.1.1553	90.826	327	27	2	1	325	327	2	3.64e-121	435
4016	c5150d287f106e9d75a8378ffbd87bb0	AB181908.1.1687	99.145	351	3	0	1	351	351	1	0	634
4017	0846a1576d62829b7eeeecdffb8762f5	EU050973.1.1757	95.879	364	14	1	1	364	392	30	2.68e-167	588
4018	0064cdfc3ee7663eade6db93400f3821	MF197365.1.2096	99.739	383	0	1	1	383	429	48	0	701
4019	de374019c265826c5ed2d8a097405b7c	LC109017.1.1871	98.611	360	4	1	1	359	409	50	0	636
4020	109fc210a367e3f70cf25fcfd6c4badd	DQ103875.1.1765	96.62	355	11	1	1	355	405	52	2.61e-167	588
4021	185d9e62c50279c6a0c3d119f1dacfd3	AB191437.1.1667	92.56	336	23	2	1	336	334	1	4.36e-135	481
4022	50e8d23b4e6b7f29a19d2eb0e0d1f141	AB363063.1.1731	94.693	358	17	2	1	358	386	31	2.67e-157	555
4023	00874d225612c42b5cf46246c21aee42	KY322507.1.1732	99.429	350	2	0	1	350	372	23	0	636
4024	0d293f8f6ccd3fec6b58a0b21f81c16a	AF411275.1.1812	98.919	370	3	1	1	370	418	50	0	662
4025	6d531ae9045dfa21f75189053fdb1a2f	JF489974.1.1778	100	349	0	0	1	349	399	51	0	645
4026	80a68d61160c042846e531ae35944488	AY381171.1.1732	92.954	369	24	2	1	368	391	24	9.95e-152	536
4027	eef07f9f61f927fd92c95d6e8fdd0740	KM222109.1.1705	97.076	342	10	0	1	342	376	35	1.51e-164	579
4028	4013337924fc3df09e6776d62a52b97f	EU910609.1.1774	96.953	361	10	1	2	362	409	50	2.65e-172	604
4029	2f0361ef3a6f203a23231182b742bb80	EF591129.1.1770	98.607	359	5	0	1	359	407	49	0	636
4030	8588c5cd025ff22b26df862315e8075c	KX944154.1.1503	95.304	362	16	1	1	362	362	2	7.47e-163	573
4031	fe073c77e8366048d5ef39198371a2a2	KX602116.1.1692	97.778	360	8	0	1	360	360	1	2.62e-177	621
4032	bb97000f95fa9400a1b22c5be5c48d52	AB505500.1.1725	94.505	364	20	0	1	364	364	1	1.65e-159	562
4033	56f6bbc8094bf9ebc1147e1189804f3a	EU852656.1.1868	90.888	428	30	8	1	425	471	50	1.48e-160	566
4034	f60d4ceb900f3e4057bf4baf01538740	FJ800612.1.1386	95.913	367	13	2	1	367	395	31	5.82e-169	593
4035	b0c493668e5b5217c826c0082cf788ad	FN263035.1.1803	99.727	366	1	0	1	366	415	50	0	671
4036	ecc8cc2ab2549b64cf7982942b797c06	MW078524.1	93.671	237	14	1	1	237	342	107	8.06e-97	353
4037	87c3b7c7a8b63675bc40ec28469c6807	FR874662.1.1788	96.91	356	11	0	1	356	404	49	4.34e-170	597
4038	7ff34d80e292c54b403686088392e10c	X81373.1.1756	99.417	343	2	0	1	343	389	47	6.88e-178	623
4039	1707cca6558712eefc1382872e16227c	MH118544.1.1759	92.935	368	18	6	2	363	411	46	1.65e-149	529
4040	37ff1fd2ce8b550ea5663f51bef7e842	EF100292.1.1294	94.706	340	14	2	1	340	387	52	1.98e-148	525
4041	dc64f5f21e3f315e1080047a515a6f4a	KC582895.1.1795	98.607	359	3	1	1	357	408	50	0	634
4042	8c40c1a81f832ff007fccf031d3d9e2e	DQ836901.1.1596	97.493	359	9	0	1	359	361	3	4.35e-175	614
4043	c1dfed465f9974ac7be1014dc4292b29	KC673716.1.1774	100	350	0	0	1	350	400	51	0	647
4044	62c91b9866b53d13ff43d2dfb6dbba72	EF024465.1.1809	94.315	387	15	5	1	386	428	48	1.03e-166	586
4045	64cce7dc0d5e9383924142d897e0f1c4	AY180002.1.1827	91.421	373	26	5	5	376	418	51	7.98e-143	507
4046	37873b4d45a97c85fa9a16610f835e96	Y17504.1.1796	92.077	366	21	7	2	366	409	51	2.16e-143	508
4047	865175460201428549f3e9c3c3ddda7f	KC779520.1.1800	95.368	367	17	0	1	367	402	36	3.49e-166	584
4048	f0144c9f4b6848720fae11c0ad710eaa	EF100294.1.1357	99.728	368	1	0	1	368	420	53	0	675
4049	2ac6ed635720d83d1296c48958bf8346	FN690503.1.1695	97.238	362	7	2	1	359	366	5	5.63e-174	610
4050	61395017d82cb2a74a159d54167b9d8e	AY179975.1.1735	94.94	336	15	2	1	334	386	51	1.94e-148	525
4051	8db8b7525d6af61167b0c6b5e7cad6ac	AY620326.1.1269	94.879	371	19	0	1	371	397	27	4.57e-165	580
4052	ee4bd2b1dcd1b90c7f80644d0a8155eb	OQ396722.1	94.135	341	14	6	1	340	347	12	4.3e-145	514
4053	1da605b127e3a82582896065756a9de7	AY664893.1.1754	97.72	307	5	2	1	305	393	87	4.99e-149	527
4054	ffa3f1caa7d0f4f63a6b22df43f744df	AY903927.1.1803	100	361	0	0	1	361	409	49	0	667
4055	56fdaa5976f2361cf835c83382bffad8	EF023499.1.1824	99.486	389	2	0	1	389	436	48	0	708
4056	f659c292b79c069b3b9f16a7b6fb8aa9	AY183887.1.2112	94.615	390	14	6	1	389	434	51	4.78e-170	597
4057	81f4fc41fdb70fc38b3a22ca5bcdd7e0	AY180001.1.1818	90.107	374	31	5	1	374	417	50	4.81e-135	481
4058	405cb821ac36f72b71bdb71a4e359f43	AB183628.1.1747	92.5	360	24	3	1	359	388	31	4.54e-145	514
4059	06138bb48dcb4b812dc2adae330cd0f9	AF231803.1.1797	97.527	364	8	1	1	364	413	51	2.64e-177	621
4060	40211150f1b83de0340770be0ed520fc	DQ103795.1.1696	100	366	0	0	1	366	417	52	0	676
4061	3b1d2f28edf6233daf55f96a149c0b20	AB076630.1.1806	99.582	239	1	0	36	274	289	51	7.54e-122	436
4062	39547af46d8ea7159f81f485af6059e2	KJ758254.1.1800	93.443	366	21	2	1	363	416	51	7.58e-153	540
4063	0e612a9f90dc308a76d83912c64828ef	KU743829.1.1794	97.514	362	8	1	3	363	411	50	3.4e-176	617
4064	499c5860ae51fa80f910d3552b173d52	AY620319.1.1264	93.316	374	17	6	1	374	392	27	1.68e-154	545
4065	70efefbf55865e3339acb6e0326a33a5	EU910609.1.1774	98.898	363	3	1	1	363	410	49	0	647
4066	5f5637009582b2e3e5b34bb2dd25155f	KJ762528.1.1800	94.262	366	21	0	1	366	416	51	5.87e-159	560
4067	4d31c4416d339fdf81e4677fc455b881	AB275012.1.1676	93.931	346	20	1	1	346	345	1	2.65e-147	521
4068	c7bd3071bf925e2af58dddc0c37230a3	HM536152.1.1799	99.454	366	2	0	1	366	407	42	0	665
4069	5a5b1459c69f6fd9d46b6b3a98236767	AY821964.1.1587	94.719	303	15	1	1	303	302	1	9.49e-132	470
4070	4e6e5f81dce1ecc293fac0e393f1f8e0	FR874662.1.1788	100	356	0	0	1	356	404	49	0	658
4071	9d05467d8dd3fa81ec3fd1c98f741701	EF100410.1.1360	95.868	363	12	3	2	364	402	43	3.46e-166	584
4072	784b2d8203bedf4a2acb1a957633f925	DQ868351.1.1731	99.128	344	2	1	1	344	390	48	3.21e-176	617
4073	5df6e26f07a5d7002050b1180ce8d23c	MWQC01000041.882.2671	92.562	363	24	3	2	363	410	50	3.56e-146	518
4074	40bff85f3dabd5e3f51103177639480c	FJ814760.1.1436	95.38	368	11	5	1	365	415	51	4.49e-165	580
4075	2a55dd8520515ef29cb682bbc853fc1b	AB505466.1.1672	96.923	325	9	1	1	325	324	1	5.72e-154	544
4076	ef71b0e71b3b18252363a09b0c5c6a06	AB275002.1.1662	92.157	255	16	4	8	261	327	76	6.72e-98	357
4077	4024acaec653670558b209e2ca6634ac	EF585586.1.1741	94.886	352	14	2	1	352	366	19	4.38e-155	547
4078	a951755b5031d0bb89a6a73f082d43e2	DQ145112.1.1750	100	350	0	0	1	350	380	31	0	647
4079	c1d01bbfd3cbdbbdef2b389838980ca6	JN090872.1.1779	95.977	348	9	3	4	349	395	51	5.58e-159	560
4080	be5a9828ba69ecf8ce6491df3e0526c1	AF363191.1.1782	99.417	343	2	0	1	343	393	51	6.88e-178	623
4081	8e2478fe67f696b3b8af5e9610f4ffb9	DQ244019.1.1789	95.041	363	17	1	1	362	410	48	9.64e-162	569
4082	5efe638177e63db39e02633819ea0e80	FJ153134.1.1664	94.118	357	20	1	1	357	359	4	2.07e-153	542
4083	e5ad716b6519cc9ab4516b102067999f	AY620254.1.1818	94.624	372	19	1	1	372	421	51	5.95e-164	577
4084	c1598ca99950768a5b3bac72ecf1fbb5	AY032608.1.1766	93.132	364	23	1	1	362	394	31	1.26e-150	532
4085	2166c9eba0b7a6e3e19c4d73760a3734	AY620267.1.1269	94.865	370	15	4	1	368	395	28	2.11e-163	575
4086	1a33d08a8a52fb395218d7d1b68dbede	AB275012.1.1676	93.314	344	21	2	2	343	344	1	7.35e-143	507
4087	f9a12a544fdbc28952d54023c4176708	AY620320.1.1267	91.622	370	30	1	1	369	396	27	6.05e-144	510
4088	7d0c660f1e73a1509e32ea00b0d6b502	EF100286.1.1342	99.448	362	2	0	1	362	413	52	0	658
4089	998f6f836d0504c59b94b67e20854b61	AY620324.1.1273	90.667	375	28	4	1	370	399	27	2.2e-138	492
4090	64fdcdddc46d7a45903f5237573d2232	FJ459755.1.1698	96.601	353	12	0	1	353	353	1	2.64e-167	588
4091	8362f5c4ab47e69da6f2b596fe72481a	AB973535.1.1677	100	353	0	0	1	353	353	1	0	652
4092	480d60b884f7467f1bd97753145504dd	AF174370.1.1762	94.07	371	20	2	1	371	397	29	1.66e-159	562
4093	700b906ada5d1a47cb595d14bf51db1c	GAMG01021469.3943.5734	99.723	361	1	0	1	361	409	49	0	662
4094	4aaaaf8cc4400704a61133cbdeeb3f9c	AY854211.1.1404	93.629	361	20	3	1	360	378	20	9.75e-152	536
4095	eb7e8d6c2057eb6b85835edf2d3beddd	EF024704.1.1793	92.722	371	20	7	1	368	414	48	1.67e-149	529
4096	7a415a4178f1b594923a014bb2bebd28	FJ577810.1.1656	99.718	355	1	0	1	355	358	4	0	651
4097	5c3efd4c4cd5616d94cc94188128ca1b	M59759.1.1718	96.143	363	13	1	1	362	375	13	2.06e-168	592
4098	a3d0e79d7cc13996bc5c97e94ad2d5ee	EU091872.1.1406	99.424	347	2	0	1	347	398	52	4.17e-180	630
4099	092de9678064f65e5c81afc25c431128	FJ821480.1.1798	94.823	367	18	1	1	367	405	40	2.72e-162	571
4100	4504b7c9f68abf31eced63c254ad5932	AAAA02038450.2584.4394	99.725	364	1	0	1	364	412	49	0	667
4101	7f5e0fb1760afc5fb7fda03a8d31b49d	EF024973.1.1805	94.054	370	22	0	1	370	417	48	1.65e-159	562
4102	9009778fea710d04f61ef3a1ba5008b3	AY919776.1.1722	95.604	364	11	5	1	362	390	30	1.6e-164	579
4103	01e29429a7befa59bbd5f3fd508cf54c	AY854211.1.1404	97.059	340	9	1	1	340	378	40	2.51e-162	571
4104	b1b82d6e263ca416e0d880e2e503fcfb	AB695521.1.1763	94.005	367	18	4	1	366	390	27	9.82e-157	553
4105	a605689426628c4ba45d6d6f2a4b3b79	LC109034.1.1765	98.045	358	6	1	1	357	408	51	2.59e-177	621
4106	41a43b907413df01bbcd7771a95ec5e9	AB275041.1.1657	97.134	314	9	0	1	314	314	1	4.55e-150	531
4107	b317ed5a2108cdb86de51e46834a88b9	KF130554.1.1742	97.151	351	9	1	1	350	381	31	1.98e-168	592
4108	892c5d8d9cb8b3bede1f78f5c7712559	KY077722.1.1385	98.072	363	7	0	1	363	378	16	1.22e-180	632
4109	23bda56b977681dde225a2b68b3d7112	AY593940.1.1716	90.358	363	29	6	1	358	377	16	2.76e-132	472
4110	8f3d739b2e7bc213fa57451ce1b16f03	MN786735.1	90.883	351	28	4	1	349	349	1	3.61e-131	468
4111	acf2f437be1db8a4506bb6c7f29b4b4c	LC150088.1.1693	92.5	360	21	6	2	359	365	10	5.87e-144	510
4112	80df4a5768bd0c67490db907f42f0601	DQ455704.1.1287	96.73	367	8	4	1	366	367	4	2.07e-173	608
4113	06f2d032ac77e396ac8cf0b5eadcf968	EF100407.1.1410	94.215	363	19	2	2	362	381	19	9.71e-157	553
4114	0e0f04b744bbd4429940b3b7ca5398cf	EF591333.1.1699	92.105	380	10	4	1	378	362	1	3.75e-146	518
4115	233aad729a5fae56136316f8d3d52c5e	JN547322.1.1434	97.23	361	8	2	2	361	368	9	5.66e-174	610
4116	f7243e7a8cfcf2aa91cfdb4459a5272c	HM536154.1.1784	99.457	368	2	0	1	368	399	32	0	669
4117	0430b4183142e5bf6aa70d077bc265ea	EU011931.1.1798	92.582	364	21	5	1	361	397	37	3.54e-146	518
4118	9cd0959f224983c72b89f6802de869d8	FJ868178.1.1693	98.758	322	4	0	1	322	372	51	6.57e-163	573
4119	053884f378ca986eab4be78b5909839f	JX310013.1.1761	96.61	354	7	5	1	351	402	51	1.2e-165	582
4120	45818482a42b0d74d33b31bae85f3915	JF791067.1.1777	91.622	370	17	10	1	365	410	50	1.29e-140	499
4121	cbf8784f551eba98000a51156637fdf1	AB032619.1.1783	97.245	363	9	1	1	362	392	30	4.39e-175	614
4122	e9d2a8d026debdb0ee3d1d0e2fa41ae5	SIMON.CB6	95.533	291	11	2	29	319	302	14	4.08e-130	464
4123	816c8bc0fd4b90455daf3b78b2286ee6	AB275053.1.1727	97.808	365	7	1	1	365	364	1	1.61e-179	628
4124	8bf48828404416df8c9c97cfad34f7ae	AB695521.1.1763	97.802	364	6	2	1	362	390	27	5.64e-179	627
4125	a3eddd2aea3f7610fd6998ae8e52bfe0	DQ103828.1.1666	91.957	373	22	8	1	370	419	52	1.3e-145	516
4126	27999cb19d79f0e9080e3c69141b429b	AY749512.1.1573	98.599	357	5	0	1	357	383	27	1.19e-180	632
4127	cf2950efbdee435798a3e662316cc74d	DQ103774.1.1579	99.701	334	1	0	1	334	335	2	1.59e-174	612
4128	98b2d1fc93f91269d14bf39b3ab75f45	KC493570.1.1638	98.438	320	4	1	1	319	370	51	1.41e-159	562
4129	4ee3c3462c537191be9c00f5c2908b79	AB695521.1.1763	95.041	363	17	1	2	363	389	27	9.67e-162	569
4130	8eea5a29c7e1a03f49c054d2724861e3	AB505558.1.1717	96.875	352	10	1	1	352	351	1	2.62e-167	588
4131	9f6275f1691d6e199cb80638c8866f46	DQ322643.1.1796	93.956	364	16	3	1	358	411	48	1.61e-154	545
4132	a57af75dda47483a74e2180b9f18d780	KC779515.1.1801	91.644	371	23	8	1	367	402	36	7.78e-143	507
4133	dc12f7d9eb636d359a9912b4a4dcbc27	KJ763891.1.1800	90.984	366	29	4	1	364	414	51	7.77e-138	490
4134	897215a1ffd7e10af2a8122125c3c282	AB639343.1.1803	90.083	363	36	0	1	363	418	56	2.8e-132	472
4135	cf3e95a3d5719896578c3281d03eb1ec	EU011931.1.1798	93.699	365	19	4	1	364	397	36	5.88e-154	544
4136	660b1ba9a79dd7864a94c4a74a1743a6	HQ689097.1.1690	98.356	365	4	2	2	366	363	1	0	640
4137	cea7b478324dbfc38ec731e0302a0bea	GQ995419.1.1767	97.245	363	10	0	1	363	411	49	1.22e-175	616
4138	311ff662f9c5851491381eab67fbb608	AY620308.1.1264	99.727	366	1	0	1	366	392	27	0	671
4139	9ad957b83e96beea5a24a69d5f3fb9b8	KF129918.1.1754	96.429	364	13	0	1	364	394	31	3.44e-171	601
4140	255f4c8971e103fb34db7e5e905b6b82	MG669881.1	92.479	359	8	3	1	342	377	21	1.56e-139	496
4141	767625b7cb1dd9ed9149b3e87e5f7034	AF411869.1.1812	99.461	371	2	0	1	371	418	48	0	675
4142	df8588ced969f928f8c8f01e64f2957e	SIMON.AH12	95.783	332	11	3	1	329	332	1	1.27e-150	532
4143	9b58b9957cc21c764f7a7526e603f74e	KY077721.1.1381	99.452	365	2	0	1	365	380	16	0	664
4144	d855e182c107656d71e0aa075119309e	FJ800620.1.1360	98.889	360	4	0	1	360	389	30	0	643
4145	05c3b2bf6c3b3f9d44d1b530900cf919	SIMON.RF9	91.281	367	28	4	1	366	377	14	4.67e-140	497
4146	d7b1ff86ab22df68fed63c88b7b10b87	DQ190241.1.1840	94.906	373	19	0	1	373	422	50	3.56e-166	584
4147	4d331a6faf88f35363207677aa27609e	GEEV01000189.644.2401	94.663	356	16	3	1	353	404	49	1.22e-155	549
4148	5e145715e3eff3f57a8f6a0f6d1ad917	KJ887448.1.1801	91.304	368	28	4	1	366	412	47	1.3e-140	499
4149	9e2fab41ac7211ff1150527fafedb3d9	LC019990.1.1772	99.479	384	2	0	1	384	414	31	0	702
4150	60c3344710bc49376f54478f89c7efe8	KC771152.1.1810	92.432	370	24	4	1	367	418	50	2.15e-148	525
4151	9646d87fae0ecbff3f6c01e675d423e4	KC987209.1.1703	95.692	325	14	0	1	325	325	1	7.54e-148	523
4152	6589543ba4a52df319163121a8946828	ADDF02229097.157.2011	99.513	411	2	0	1	411	458	48	0	749
4153	d832dc95a5d35db0ab9d93c48ec014cc	CEPQ01000470.1.1805	99.187	369	3	0	1	369	417	49	0	665
4154	6b9eea205e35809f1eb72738182bbdd0	FJ814760.1.1436	95.652	368	13	3	1	368	415	51	2.71e-167	588
4155	2bc304b745bd65e1717eddbf05d818b4	JF791020.1.1777	95.798	357	11	3	1	356	409	56	7.34e-163	573
4156	573aa46dfada4405024d757458bc9754	AB695472.1.1770	94.038	369	20	2	1	367	395	27	2.12e-158	558
4157	22d43ac63cc7f8a40f845470d4ba3599	EU847658.1.1409	99.452	365	2	0	1	365	377	13	0	664
4158	1dfd8dd75e9199f341bf0a87f597e10e	JQ222940.1.1629	100	361	0	0	1	361	402	42	0	667
4159	5675bd2c045dc19b59105a73f34c6484	AY179997.1.1789	91.168	351	30	1	1	351	400	51	2.09e-133	475
4160	949539e53cae533b251a51614f325f3e	KP187816.1.1213	98.291	351	4	2	1	350	379	30	4.23e-175	614
4161	498a953db4a0c46be2e563e4bfa6e854	EF527166.1.1553	94.785	326	17	0	1	326	327	2	2.12e-143	508
4162	86fe375803c1770805d9dbe6b1b15d35	AC256215.2907.4706	93.195	338	20	3	1	338	414	80	6.06e-139	494
4163	7a64267164c823e35a32bdfca2871c0f	KX120678.1.1741	92.593	351	23	2	1	350	390	42	3.44e-141	501
4164	d0e97e0691558c4cac9ea187149e2793	EU567275.1.1302	93.269	312	18	3	1	310	311	1	7.76e-128	457
4165	e40a4533bd51cb29abec4aac9376b980	LC375250.1.1771	96.216	370	14	0	1	370	400	31	7.52e-173	606
4166	661f7ba6c0609aac9e021ae076c6d7aa	LC375250.1.1771	92.973	370	24	2	1	368	400	31	2.77e-152	538
4167	33da9401c971c7bbdd8f527c6ebac19c	AY749612.1.1599	95.628	366	11	3	1	365	388	27	1.25e-165	582
4168	207f12145d927d83ee1e955f39c7d52c	FN690496.1.1689	96.409	362	11	2	1	362	364	5	1.59e-169	595
4169	9bbe084ed35eac386c9d1d74495de954	KF130184.1.1758	99.721	359	1	0	1	359	389	31	0	658
4170	c09c67ee73a0260177c93b3e16674a78	D85303.1.1731	99.727	366	1	0	1	366	380	15	0	671
4171	fce1c6c97e164ad27a0ec7af33721fa8	EF100382.1.1572	95.522	335	15	0	1	335	335	1	9.92e-152	536
4172	dcbcca29eb0e4b3990c90badf3a886d0	CEPQ01000470.1.1805	97.832	369	8	0	1	369	417	49	0	638
4173	138d7b8827878f3a2fe37db8b2d7647e	AF484687.1.1943	94.054	370	17	5	1	368	396	30	7.64e-158	556
4174	cab306016fc08b3671af0119c3dbcde1	JF791020.1.1777	96.089	358	11	2	1	358	409	55	4.4e-165	580
4175	f1e135b663aad1852204cda60d6547f4	AB505492.1.1656	99.679	312	1	0	1	312	312	1	2.66e-162	571
4176	7d316041503a752b086c78e2494604bc	Z14139.1.1765	100	336	0	0	1	336	386	51	2.42e-177	621
4177	df109dbf651e6f5c41c831a8205f1619	KC161253.1.1728	99.727	366	1	0	1	366	366	1	0	671
4178	bb5f690a49025cbb50287a6c5bfb0a58	AF411890.1.1733	98.611	360	2	3	1	360	357	1	0	634
4179	5f56fa3ca72ceaf838f20c87774aae59	AAWR02050020.103.1963	99.513	411	2	0	1	411	458	48	0	749
4180	ea7972e3ad9c04f00a551e6dd863402a	JF264870.1.1683	98.551	345	4	1	1	344	370	26	1.93e-173	608
4181	2d0f544eeccc88460dc15be54d797a76	EF526901.1.1367	91.892	370	22	6	7	371	419	53	6.08e-144	510
4182	c04252ea5e0f6514010caaee0383eba5	DQ207568.1.1733	92.35	366	25	3	1	365	377	14	3.57e-146	518
4183	4079f078fa80572f511e91e0d1cbbdff	JQ340338.1.1695	98.329	359	6	0	1	359	382	24	4.32e-180	630
4184	f6a51f3c440c906646a0c951424dcf2c	LC150099.1.1728	94.07	371	17	5	1	371	374	9	2.14e-158	558
4185	127ec8e17f2d01e5df006dc82f7ec253	KX580627.1.1693	90.278	360	34	1	1	360	364	6	1.03e-131	470
4186	192c16f5cc96a12e1c5d59760deb4d9a	KY322507.1.1732	91.714	350	29	0	2	351	371	22	9.66e-137	486
4187	25c1d00bdb8ff7024668e5ce6751e2d5	AC256215.2907.4706	92.896	366	22	4	1	363	414	50	1.65e-149	529
4188	02b4d97b6714897ded76f06e0bdab424	SIMON.GV9	90.278	360	32	2	3	360	373	15	3.61e-131	468
4189	c7258ce8fc80da23142077b02c9724d7	GU479633.1.1715	93.443	366	22	2	1	366	400	37	2.13e-153	542
4190	aca22e159c45655f321649e621ce789f	KC488560.1.1700	91.036	357	31	1	1	357	358	3	4.67e-135	481
4191	896258adc5b0e616671c82114b1ef596	AB191410.1.1725	95.33	364	17	0	1	364	364	1	1.64e-164	579
4192	82ebede9ff6e5377a8f3a19a6634d172	FJ832156.1.1753	91.884	345	22	4	1	345	394	56	5.71e-134	477
4193	0c03899ed0294b3facd6acc42cc26564	AB250167.1.1763	100	367	0	0	1	367	379	13	0	678
4194	f8ca2391f17ef6ad001e4e91d06364c4	DQ103828.1.1666	92.973	370	23	3	1	369	419	52	9.98e-152	536
4195	706d7ce2c88ef537355cd5bb27b42005	KR339046.1.1700	90.244	369	29	7	1	364	372	6	2.17e-133	475
4196	828470f989fd86e09de8489672e40c91	EF033590.1.1770	98.806	335	4	0	1	335	384	50	4.07e-170	597
4197	3b09d5f2405ebef98306e7687779707f	DQ367051.1.1706	99.424	347	2	0	1	347	363	17	4.17e-180	630
4198	775c2c403e553da2783dadb6f936ec63	JF972676.1.1641	90.27	370	26	9	1	369	411	51	2.21e-133	475
4199	c0754fd944496f9aeb5258d2b5d76584	FJ832156.1.1753	91.765	340	26	2	1	339	394	56	2.61e-132	472
4200	f85a7d517654cb985e52e907281f11ae	DQ310280.1.1762	96.927	358	8	2	1	355	408	51	4.33e-170	597
4201	f173dd6b8edbd35e651194a21fedb466	KJ758195.1.1796	94.247	365	18	3	1	364	413	51	2.72e-157	555
4202	7daca452458fcf45622fa40afca5a72d	AF033865.1.1801	90.137	365	31	5	1	364	412	52	1.01e-131	470
4203	73b64cecc1fc83fe649a7f9945592882	GU072500.1.1408	93.122	378	16	9	1	372	422	49	1.67e-154	545
4204	99c68b2e736af724f18b3829aceeb82a	OR593570.1	92.515	334	23	2	1	332	350	17	6.05e-134	477
4205	60af1c4af966339264ff4e381f27f8fe	EF023489.1.1808	100	365	0	0	1	365	413	49	0	675
4206	cc74665f2cf111db989def7815c03d08	AC256215.2907.4706	93.989	366	22	0	1	366	414	49	2.73e-157	555
4207	b8c5833282eb988152f86e41c2cba696	X62396.1.2209	98.045	358	6	1	1	358	407	51	2.59e-177	621
4208	84e0c3d0aadc98b453c06ddb0993cf17	AB538439.1.1803	98.626	364	5	0	1	364	414	51	0	645
4209	a19460b0328bb0231b4d8c27420fb976	AB181898.1.1744	93.956	364	22	0	1	364	383	20	3.51e-156	551
4210	4c6dd6ebe3d1989534fc19ecddbbff46	AC256215.2907.4706	94.262	366	21	0	1	366	414	49	5.87e-159	560
4211	56b8b815065041e6f37143283a840a47	AY502933.1.1879	97.772	359	8	0	1	359	370	12	9.38e-177	619
4212	ddce5bfca5ee3224a54bcdd9f7f07be2	JX188377.1.1773	93.169	366	24	1	1	366	395	31	9.89e-152	536
4213	98aa992a2aeffb2e71914e204c14f485	AF038005.1.1776	92.935	368	19	5	1	365	394	31	1.65e-149	529
4214	c3abc12951bbad34a29367676a813f0f	DQ103828.1.1666	95.924	368	14	1	2	369	418	52	1.62e-169	595
4215	c5fb1ea5e01850b923d15663b57dd69f	KJ762236.1.1797	99.167	360	3	0	1	360	410	51	0	649
4216	bbc24f5a46668d153f740965342eca4f	KP187816.1.1213	96	350	14	0	1	350	379	30	9.3e-162	569
4217	fdf026ad1a444f90cf1a261a6d3f7a5f	KT346321.1.1669	99.394	330	2	0	1	330	379	50	1.11e-170	599
4218	5b9dd5141746e11a335a51023889db76	GU385638.1.1619	100	315	0	0	1	315	315	1	1.08e-165	582
4219	222639dba538500ddff2847641211adf	EU050975.1.1777	92.935	368	26	0	1	368	397	30	9.95e-152	536
4220	6b28d2686eef220faf7c9fe9dc4d57e2	JF791020.1.1777	94.101	356	19	2	1	355	409	55	7.4e-153	540
4221	380a0519541dd205e7764c804e298da6	KT346286.1.1749	96.532	346	12	0	1	346	395	50	7.1e-163	573
4222	66157878b9c89284c90565f3804b9452	JXRI01004075.1307.3253	97.772	404	9	0	1	404	452	49	0	697
4223	805c93dd2744a025f23cb9947963e9bc	AB847419.1.1745	92.351	353	24	3	1	353	391	42	1.25e-140	499
4224	e1ff1b8083d05060ec136d7c01cbb7f5	DQ207568.1.1733	93.733	367	17	6	1	364	377	14	1.63e-154	545
4225	6891abd3fe3bf97d7badd9fdf7055b6e	AB505485.1.1703	94.766	363	16	3	1	360	364	2	1.63e-159	562
4226	7861cbcb9164c83dc35d83825fed3d81	KP187825.1.1232	98.91	367	4	0	1	367	398	32	0	656
